"","SubjectNo","Education"
"3753",4,"HighSchool"
"3754",4,"HighSchool"
"3755",4,"HighSchool"
"3756",4,"HighSchool"
"3757",4,"HighSchool"
"3758",4,"HighSchool"
"3759",4,"HighSchool"
"3760",4,"HighSchool"
"3761",4,"HighSchool"
"3762",4,"HighSchool"
"3763",4,"HighSchool"
"3764",4,"HighSchool"
"3765",4,"HighSchool"
"3766",4,"HighSchool"
"3767",4,"HighSchool"
"3768",4,"HighSchool"
"3769",4,"HighSchool"
"3770",4,"HighSchool"
"3771",4,"HighSchool"
"3772",4,"HighSchool"
"3773",4,"HighSchool"
"3774",4,"HighSchool"
"3775",4,"HighSchool"
"3776",4,"HighSchool"
"3777",4,"HighSchool"
"3778",4,"HighSchool"
"3779",4,"HighSchool"
"3780",4,"HighSchool"
"3781",4,"HighSchool"
"3782",4,"HighSchool"
"3783",4,"HighSchool"
"3784",4,"HighSchool"
"3785",4,"HighSchool"
"3786",4,"HighSchool"
"3787",4,"HighSchool"
"3788",4,"HighSchool"
"3789",4,"HighSchool"
"3790",4,"HighSchool"
"3791",4,"HighSchool"
"3792",4,"HighSchool"
"3793",4,"HighSchool"
"3794",4,"HighSchool"
"3795",4,"HighSchool"
"3796",4,"HighSchool"
"3797",4,"HighSchool"
"3798",4,"HighSchool"
"3799",4,"HighSchool"
"3800",4,"HighSchool"
"3801",4,"HighSchool"
"3802",4,"HighSchool"
"3803",4,"HighSchool"
"3804",4,"HighSchool"
"3805",4,"HighSchool"
"3806",4,"HighSchool"
"3807",4,"HighSchool"
"3808",4,"HighSchool"
"3809",4,"HighSchool"
"3810",4,"HighSchool"
"3811",4,"HighSchool"
"3812",4,"HighSchool"
"3813",4,"HighSchool"
"3814",4,"HighSchool"
"3815",4,"HighSchool"
"3816",4,"HighSchool"
"3817",4,"HighSchool"
"3818",4,"HighSchool"
"3819",4,"HighSchool"
"3820",4,"HighSchool"
"3821",4,"HighSchool"
"3822",4,"HighSchool"
"3823",4,"HighSchool"
"3824",4,"HighSchool"
"3825",4,"HighSchool"
"3826",4,"HighSchool"
"3827",4,"HighSchool"
"3828",4,"HighSchool"
"3829",4,"HighSchool"
"3830",4,"HighSchool"
"3831",4,"HighSchool"
"3832",4,"HighSchool"
"3833",4,"HighSchool"
"3834",4,"HighSchool"
"3835",4,"HighSchool"
"3836",4,"HighSchool"
"3837",4,"HighSchool"
"3838",4,"HighSchool"
"3839",4,"HighSchool"
"3840",4,"HighSchool"
"3841",4,"HighSchool"
"3842",4,"HighSchool"
"3843",4,"HighSchool"
"3844",4,"HighSchool"
"3845",4,"HighSchool"
"3846",4,"HighSchool"
"3847",4,"HighSchool"
"3848",4,"HighSchool"
"3849",4,"HighSchool"
"3850",4,"HighSchool"
"3851",4,"HighSchool"
"3852",4,"HighSchool"
"3853",4,"HighSchool"
"3854",4,"HighSchool"
"3855",4,"HighSchool"
"3856",4,"HighSchool"
"3857",4,"HighSchool"
"3858",4,"HighSchool"
"3859",4,"HighSchool"
"3860",4,"HighSchool"
"3861",4,"HighSchool"
"3862",4,"HighSchool"
"3863",4,"HighSchool"
"3864",4,"HighSchool"
"3865",4,"HighSchool"
"3866",4,"HighSchool"
"3867",4,"HighSchool"
"3868",4,"HighSchool"
"3869",4,"HighSchool"
"3870",4,"HighSchool"
"3871",4,"HighSchool"
"3872",4,"HighSchool"
"3873",4,"HighSchool"
"3874",4,"HighSchool"
"3875",4,"HighSchool"
"3876",4,"HighSchool"
"3877",4,"HighSchool"
"3878",4,"HighSchool"
"3879",4,"HighSchool"
"3880",4,"HighSchool"
"3881",4,"HighSchool"
"3882",4,"HighSchool"
"3883",4,"HighSchool"
"3884",4,"HighSchool"
"3885",4,"HighSchool"
"3886",4,"HighSchool"
"3887",4,"HighSchool"
"3888",4,"HighSchool"
"3889",4,"HighSchool"
"3890",4,"HighSchool"
"3891",4,"HighSchool"
"3892",4,"HighSchool"
"3893",4,"HighSchool"
"3894",4,"HighSchool"
"3895",4,"HighSchool"
"3896",4,"HighSchool"
"3897",4,"HighSchool"
"3898",4,"HighSchool"
"3899",4,"HighSchool"
"3900",4,"HighSchool"
"3901",4,"HighSchool"
"3902",4,"HighSchool"
"3903",4,"HighSchool"
"3904",4,"HighSchool"
"3905",4,"HighSchool"
"3906",4,"HighSchool"
"3907",4,"HighSchool"
"3908",4,"HighSchool"
"3909",4,"HighSchool"
"3910",4,"HighSchool"
"3911",4,"HighSchool"
"3912",4,"HighSchool"
"3913",4,"HighSchool"
"3914",4,"HighSchool"
"3915",4,"HighSchool"
"3916",4,"HighSchool"
"3917",4,"HighSchool"
"3918",4,"HighSchool"
"3919",4,"HighSchool"
"3920",4,"HighSchool"
"3921",4,"HighSchool"
"3922",4,"HighSchool"
"3923",4,"HighSchool"
"3924",4,"HighSchool"
"3925",4,"HighSchool"
"3926",4,"HighSchool"
"3927",4,"HighSchool"
"3928",4,"HighSchool"
"3929",4,"HighSchool"
"3930",4,"HighSchool"
"3931",4,"HighSchool"
"3932",4,"HighSchool"
"3933",4,"HighSchool"
"3934",4,"HighSchool"
"3935",4,"HighSchool"
"3936",4,"HighSchool"
"3937",4,"HighSchool"
"3938",4,"HighSchool"
"3939",4,"HighSchool"
"3940",4,"HighSchool"
"3941",4,"HighSchool"
"3942",4,"HighSchool"
"3943",4,"HighSchool"
"3944",4,"HighSchool"
"3945",4,"HighSchool"
"3946",4,"HighSchool"
"3947",4,"HighSchool"
"3948",4,"HighSchool"
"3949",4,"HighSchool"
"3950",4,"HighSchool"
"3951",4,"HighSchool"
"3952",4,"HighSchool"
"3953",4,"HighSchool"
"3954",4,"HighSchool"
"3955",4,"HighSchool"
"3956",4,"HighSchool"
"3957",4,"HighSchool"
"3958",4,"HighSchool"
"3959",4,"HighSchool"
"3960",4,"HighSchool"
"3961",4,"HighSchool"
"3962",4,"HighSchool"
"3963",4,"HighSchool"
"3964",4,"HighSchool"
"3965",4,"HighSchool"
"3966",4,"HighSchool"
"3967",4,"HighSchool"
"3968",4,"HighSchool"
"3969",4,"HighSchool"
"3970",4,"HighSchool"
"3971",4,"HighSchool"
"3972",4,"HighSchool"
"3973",4,"HighSchool"
"3974",4,"HighSchool"
"3975",4,"HighSchool"
"3976",4,"HighSchool"
"3977",4,"HighSchool"
"3978",4,"HighSchool"
"3979",4,"HighSchool"
"3980",4,"HighSchool"
"3981",4,"HighSchool"
"3982",4,"HighSchool"
"3983",4,"HighSchool"
"3984",4,"HighSchool"
"3985",4,"HighSchool"
"3986",4,"HighSchool"
"3987",4,"HighSchool"
"3988",4,"HighSchool"
"3989",4,"HighSchool"
"3990",4,"HighSchool"
"3991",4,"HighSchool"
"3992",4,"HighSchool"
"3993",4,"HighSchool"
"3994",4,"HighSchool"
"3995",4,"HighSchool"
"3996",4,"HighSchool"
"3997",4,"HighSchool"
"3998",4,"HighSchool"
"3999",4,"HighSchool"
"4000",4,"HighSchool"
"4001",5,"HighSchool"
"4002",5,"HighSchool"
"4003",5,"HighSchool"
"4004",5,"HighSchool"
"4005",5,"HighSchool"
"4006",5,"HighSchool"
"4007",5,"HighSchool"
"4008",5,"HighSchool"
"4009",5,"HighSchool"
"4010",5,"HighSchool"
"4011",5,"HighSchool"
"4012",5,"HighSchool"
"4013",5,"HighSchool"
"4014",5,"HighSchool"
"4015",5,"HighSchool"
"4016",5,"HighSchool"
"4017",5,"HighSchool"
"4018",5,"HighSchool"
"4019",5,"HighSchool"
"4020",5,"HighSchool"
"4021",5,"HighSchool"
"4022",5,"HighSchool"
"4023",5,"HighSchool"
"4024",5,"HighSchool"
"4025",5,"HighSchool"
"4026",5,"HighSchool"
"4027",5,"HighSchool"
"4028",5,"HighSchool"
"4029",5,"HighSchool"
"4030",5,"HighSchool"
"4031",5,"HighSchool"
"4032",5,"HighSchool"
"4033",5,"HighSchool"
"4034",5,"HighSchool"
"4035",5,"HighSchool"
"4036",5,"HighSchool"
"4037",5,"HighSchool"
"4038",5,"HighSchool"
"4039",5,"HighSchool"
"4040",5,"HighSchool"
"4041",5,"HighSchool"
"4042",5,"HighSchool"
"4043",5,"HighSchool"
"4044",5,"HighSchool"
"4045",5,"HighSchool"
"4046",5,"HighSchool"
"4047",5,"HighSchool"
"4048",5,"HighSchool"
"4049",5,"HighSchool"
"4050",5,"HighSchool"
"4051",5,"HighSchool"
"4052",5,"HighSchool"
"4053",5,"HighSchool"
"4054",5,"HighSchool"
"4055",5,"HighSchool"
"4056",5,"HighSchool"
"4057",5,"HighSchool"
"4058",5,"HighSchool"
"4059",5,"HighSchool"
"4060",5,"HighSchool"
"4061",5,"HighSchool"
"4062",5,"HighSchool"
"4063",5,"HighSchool"
"4064",5,"HighSchool"
"4065",5,"HighSchool"
"4066",5,"HighSchool"
"4067",5,"HighSchool"
"4068",5,"HighSchool"
"4069",5,"HighSchool"
"4070",5,"HighSchool"
"4071",5,"HighSchool"
"4072",5,"HighSchool"
"4073",5,"HighSchool"
"4074",5,"HighSchool"
"4075",5,"HighSchool"
"4076",5,"HighSchool"
"4077",5,"HighSchool"
"4078",5,"HighSchool"
"4079",5,"HighSchool"
"4080",5,"HighSchool"
"4081",5,"HighSchool"
"4082",5,"HighSchool"
"4083",5,"HighSchool"
"4084",5,"HighSchool"
"4085",5,"HighSchool"
"4086",5,"HighSchool"
"4087",5,"HighSchool"
"4088",5,"HighSchool"
"4089",5,"HighSchool"
"4090",5,"HighSchool"
"4091",5,"HighSchool"
"4092",5,"HighSchool"
"4093",5,"HighSchool"
"4094",5,"HighSchool"
"4095",5,"HighSchool"
"4096",5,"HighSchool"
"4097",5,"HighSchool"
"4098",5,"HighSchool"
"4099",5,"HighSchool"
"4100",5,"HighSchool"
"4101",5,"HighSchool"
"4102",5,"HighSchool"
"4103",5,"HighSchool"
"4104",5,"HighSchool"
"4105",5,"HighSchool"
"4106",5,"HighSchool"
"4107",5,"HighSchool"
"4108",5,"HighSchool"
"4109",5,"HighSchool"
"4110",5,"HighSchool"
"4111",5,"HighSchool"
"4112",5,"HighSchool"
"4113",5,"HighSchool"
"4114",5,"HighSchool"
"4115",5,"HighSchool"
"4116",5,"HighSchool"
"4117",5,"HighSchool"
"4118",5,"HighSchool"
"4119",5,"HighSchool"
"4120",5,"HighSchool"
"4121",5,"HighSchool"
"4122",5,"HighSchool"
"4123",5,"HighSchool"
"4124",5,"HighSchool"
"4125",5,"HighSchool"
"4126",5,"HighSchool"
"4127",5,"HighSchool"
"4128",5,"HighSchool"
"4129",5,"HighSchool"
"4130",5,"HighSchool"
"4131",5,"HighSchool"
"4132",5,"HighSchool"
"4133",5,"HighSchool"
"4134",5,"HighSchool"
"4135",5,"HighSchool"
"4136",5,"HighSchool"
"4137",5,"HighSchool"
"4138",5,"HighSchool"
"4139",5,"HighSchool"
"4140",5,"HighSchool"
"4141",5,"HighSchool"
"4142",5,"HighSchool"
"4143",5,"HighSchool"
"4144",5,"HighSchool"
"4145",5,"HighSchool"
"4146",5,"HighSchool"
"4147",5,"HighSchool"
"4148",5,"HighSchool"
"4149",5,"HighSchool"
"4150",5,"HighSchool"
"4151",5,"HighSchool"
"4152",5,"HighSchool"
"4153",5,"HighSchool"
"4154",5,"HighSchool"
"4155",5,"HighSchool"
"4156",5,"HighSchool"
"4157",5,"HighSchool"
"4158",5,"HighSchool"
"4159",5,"HighSchool"
"4160",5,"HighSchool"
"4161",5,"HighSchool"
"4162",5,"HighSchool"
"4163",5,"HighSchool"
"4164",5,"HighSchool"
"4165",5,"HighSchool"
"4166",5,"HighSchool"
"4167",5,"HighSchool"
"4168",5,"HighSchool"
"4169",5,"HighSchool"
"4170",5,"HighSchool"
"4171",5,"HighSchool"
"4172",5,"HighSchool"
"4173",5,"HighSchool"
"4174",5,"HighSchool"
"4175",5,"HighSchool"
"4176",5,"HighSchool"
"4177",5,"HighSchool"
"4178",5,"HighSchool"
"4179",5,"HighSchool"
"4180",5,"HighSchool"
"4181",5,"HighSchool"
"4182",5,"HighSchool"
"4183",5,"HighSchool"
"4184",5,"HighSchool"
"4185",5,"HighSchool"
"4186",5,"HighSchool"
"4187",5,"HighSchool"
"4188",5,"HighSchool"
"4189",5,"HighSchool"
"4190",5,"HighSchool"
"4191",5,"HighSchool"
"4192",5,"HighSchool"
"4193",5,"HighSchool"
"4194",5,"HighSchool"
"4195",5,"HighSchool"
"4196",5,"HighSchool"
"4197",5,"HighSchool"
"4198",5,"HighSchool"
"4199",5,"HighSchool"
"4200",5,"HighSchool"
"4201",5,"HighSchool"
"4202",5,"HighSchool"
"4203",5,"HighSchool"
"4204",5,"HighSchool"
"4205",5,"HighSchool"
"4206",5,"HighSchool"
"4207",5,"HighSchool"
"4208",5,"HighSchool"
"4209",5,"HighSchool"
"4210",5,"HighSchool"
"4211",5,"HighSchool"
"4212",5,"HighSchool"
"4213",5,"HighSchool"
"4214",5,"HighSchool"
"4215",5,"HighSchool"
"4216",5,"HighSchool"
"4217",5,"HighSchool"
"4218",5,"HighSchool"
"4219",5,"HighSchool"
"4220",5,"HighSchool"
"4221",5,"HighSchool"
"4222",5,"HighSchool"
"4223",5,"HighSchool"
"4224",5,"HighSchool"
"4225",5,"HighSchool"
"4226",5,"HighSchool"
"4227",5,"HighSchool"
"4228",5,"HighSchool"
"4229",5,"HighSchool"
"4230",5,"HighSchool"
"4231",5,"HighSchool"
"4232",5,"HighSchool"
"4233",5,"HighSchool"
"4234",5,"HighSchool"
"4235",5,"HighSchool"
"4236",5,"HighSchool"
"4237",5,"HighSchool"
"4238",5,"HighSchool"
"4239",5,"HighSchool"
"4240",5,"HighSchool"
"4241",5,"HighSchool"
"4242",5,"HighSchool"
"4243",5,"HighSchool"
"4244",5,"HighSchool"
"4245",5,"HighSchool"
"4246",5,"HighSchool"
"4247",5,"HighSchool"
"4248",5,"HighSchool"
"4249",5,"HighSchool"
"4250",5,"HighSchool"
"4251",5,"HighSchool"
"4252",5,"HighSchool"
"4253",5,"HighSchool"
"4254",5,"HighSchool"
"4255",5,"HighSchool"
"4256",5,"HighSchool"
"4257",5,"HighSchool"
"4258",5,"HighSchool"
"4259",5,"HighSchool"
"4260",5,"HighSchool"
"4261",5,"HighSchool"
"4262",5,"HighSchool"
"4263",5,"HighSchool"
"4264",5,"HighSchool"
"4265",5,"HighSchool"
"4266",5,"HighSchool"
"4267",5,"HighSchool"
"4268",5,"HighSchool"
"4269",5,"HighSchool"
"4270",5,"HighSchool"
"4271",5,"HighSchool"
"4272",5,"HighSchool"
"4273",5,"HighSchool"
"4274",5,"HighSchool"
"4275",5,"HighSchool"
"4276",5,"HighSchool"
"4277",5,"HighSchool"
"4278",5,"HighSchool"
"4279",5,"HighSchool"
"4280",5,"HighSchool"
"4281",5,"HighSchool"
"4282",5,"HighSchool"
"4283",5,"HighSchool"
"4284",5,"HighSchool"
"4285",5,"HighSchool"
"4286",5,"HighSchool"
"4287",5,"HighSchool"
"4288",5,"HighSchool"
"4289",5,"HighSchool"
"4290",5,"HighSchool"
"4291",5,"HighSchool"
"4292",5,"HighSchool"
"4293",5,"HighSchool"
"4294",5,"HighSchool"
"4295",5,"HighSchool"
"4296",5,"HighSchool"
"4297",5,"HighSchool"
"4298",5,"HighSchool"
"4299",5,"HighSchool"
"4300",5,"HighSchool"
"4301",5,"HighSchool"
"4302",5,"HighSchool"
"4303",5,"HighSchool"
"4304",5,"HighSchool"
"4305",5,"HighSchool"
"4306",5,"HighSchool"
"4307",5,"HighSchool"
"4308",5,"HighSchool"
"4309",5,"HighSchool"
"4310",5,"HighSchool"
"4311",5,"HighSchool"
"4312",5,"HighSchool"
"4313",5,"HighSchool"
"4314",5,"HighSchool"
"4315",5,"HighSchool"
"4316",5,"HighSchool"
"4317",5,"HighSchool"
"4318",5,"HighSchool"
"4319",5,"HighSchool"
"4320",5,"HighSchool"
"4321",5,"HighSchool"
"4322",5,"HighSchool"
"4323",5,"HighSchool"
"4324",5,"HighSchool"
"4325",5,"HighSchool"
"4326",5,"HighSchool"
"4327",5,"HighSchool"
"4328",5,"HighSchool"
"4329",5,"HighSchool"
"4330",5,"HighSchool"
"4331",5,"HighSchool"
"4332",5,"HighSchool"
"4333",5,"HighSchool"
"4334",5,"HighSchool"
"4335",5,"HighSchool"
"4336",5,"HighSchool"
"4337",5,"HighSchool"
"4338",5,"HighSchool"
"4339",5,"HighSchool"
"4340",5,"HighSchool"
"4341",5,"HighSchool"
"4342",5,"HighSchool"
"4343",5,"HighSchool"
"4344",5,"HighSchool"
"4345",5,"HighSchool"
"4346",5,"HighSchool"
"4347",5,"HighSchool"
"4348",5,"HighSchool"
"4349",5,"HighSchool"
"4350",5,"HighSchool"
"4351",5,"HighSchool"
"4352",5,"HighSchool"
"4353",5,"HighSchool"
"4354",5,"HighSchool"
"4355",5,"HighSchool"
"4356",5,"HighSchool"
"4357",5,"HighSchool"
"4358",5,"HighSchool"
"4359",5,"HighSchool"
"4360",5,"HighSchool"
"4361",5,"HighSchool"
"4362",5,"HighSchool"
"4363",5,"HighSchool"
"4364",5,"HighSchool"
"4365",5,"HighSchool"
"4366",5,"HighSchool"
"4367",5,"HighSchool"
"4368",5,"HighSchool"
"4369",5,"HighSchool"
"4370",5,"HighSchool"
"4371",5,"HighSchool"
"4372",5,"HighSchool"
"4373",5,"HighSchool"
"4374",5,"HighSchool"
"4375",5,"HighSchool"
"4376",5,"HighSchool"
"4377",5,"HighSchool"
"4378",5,"HighSchool"
"4379",5,"HighSchool"
"4380",5,"HighSchool"
"4381",5,"HighSchool"
"4382",5,"HighSchool"
"4383",5,"HighSchool"
"4384",5,"HighSchool"
"4385",5,"HighSchool"
"4386",5,"HighSchool"
"4387",5,"HighSchool"
"4388",5,"HighSchool"
"4389",5,"HighSchool"
"4390",5,"HighSchool"
"4391",5,"HighSchool"
"4392",5,"HighSchool"
"4393",5,"HighSchool"
"4394",5,"HighSchool"
"4395",5,"HighSchool"
"4396",5,"HighSchool"
"4397",5,"HighSchool"
"4398",5,"HighSchool"
"4399",5,"HighSchool"
"4400",5,"HighSchool"
"4401",5,"HighSchool"
"4402",5,"HighSchool"
"4403",5,"HighSchool"
"4404",5,"HighSchool"
"4405",5,"HighSchool"
"4406",5,"HighSchool"
"4407",5,"HighSchool"
"4408",5,"HighSchool"
"4409",5,"HighSchool"
"4410",5,"HighSchool"
"4411",5,"HighSchool"
"4412",5,"HighSchool"
"4413",5,"HighSchool"
"4414",5,"HighSchool"
"4415",5,"HighSchool"
"4416",5,"HighSchool"
"4417",5,"HighSchool"
"4418",5,"HighSchool"
"4419",5,"HighSchool"
"4420",5,"HighSchool"
"4421",5,"HighSchool"
"4422",5,"HighSchool"
"4423",5,"HighSchool"
"4424",5,"HighSchool"
"4425",5,"HighSchool"
"4426",5,"HighSchool"
"4427",5,"HighSchool"
"4428",5,"HighSchool"
"4429",5,"HighSchool"
"4430",5,"HighSchool"
"4431",5,"HighSchool"
"4432",5,"HighSchool"
"4433",5,"HighSchool"
"4434",5,"HighSchool"
"4435",5,"HighSchool"
"4436",5,"HighSchool"
"4437",5,"HighSchool"
"4438",5,"HighSchool"
"4439",5,"HighSchool"
"4440",5,"HighSchool"
"4441",5,"HighSchool"
"4442",5,"HighSchool"
"4443",5,"HighSchool"
"4444",5,"HighSchool"
"4445",5,"HighSchool"
"4446",5,"HighSchool"
"4447",5,"HighSchool"
"4448",5,"HighSchool"
"4449",5,"HighSchool"
"4450",5,"HighSchool"
"4451",5,"HighSchool"
"4452",5,"HighSchool"
"4453",5,"HighSchool"
"4454",5,"HighSchool"
"4455",5,"HighSchool"
"4456",5,"HighSchool"
"4457",5,"HighSchool"
"4458",5,"HighSchool"
"4459",5,"HighSchool"
"4460",5,"HighSchool"
"4461",5,"HighSchool"
"4462",5,"HighSchool"
"4463",5,"HighSchool"
"4464",5,"HighSchool"
"4465",5,"HighSchool"
"4466",5,"HighSchool"
"4467",5,"HighSchool"
"4468",5,"HighSchool"
"4469",5,"HighSchool"
"4470",5,"HighSchool"
"4471",5,"HighSchool"
"4472",5,"HighSchool"
"4473",5,"HighSchool"
"4474",5,"HighSchool"
"4475",5,"HighSchool"
"4476",5,"HighSchool"
"4477",5,"HighSchool"
"4478",5,"HighSchool"
"4479",5,"HighSchool"
"4480",5,"HighSchool"
"4481",5,"HighSchool"
"4482",5,"HighSchool"
"4483",5,"HighSchool"
"4484",5,"HighSchool"
"4485",5,"HighSchool"
"4486",5,"HighSchool"
"4487",5,"HighSchool"
"4488",5,"HighSchool"
"4489",5,"HighSchool"
"4490",5,"HighSchool"
"4491",5,"HighSchool"
"4492",5,"HighSchool"
"4493",5,"HighSchool"
"4494",5,"HighSchool"
"4495",5,"HighSchool"
"4496",5,"HighSchool"
"4497",5,"HighSchool"
"4498",5,"HighSchool"
"4499",5,"HighSchool"
"4500",5,"HighSchool"
"4501",5,"HighSchool"
"4502",5,"HighSchool"
"4503",5,"HighSchool"
"4504",5,"HighSchool"
"4505",5,"HighSchool"
"4506",5,"HighSchool"
"4507",5,"HighSchool"
"4508",5,"HighSchool"
"4509",5,"HighSchool"
"4510",5,"HighSchool"
"4511",5,"HighSchool"
"4512",5,"HighSchool"
"4513",5,"HighSchool"
"4514",5,"HighSchool"
"4515",5,"HighSchool"
"4516",5,"HighSchool"
"4517",5,"HighSchool"
"4518",5,"HighSchool"
"4519",5,"HighSchool"
"4520",5,"HighSchool"
"4521",5,"HighSchool"
"4522",5,"HighSchool"
"4523",5,"HighSchool"
"4524",5,"HighSchool"
"4525",5,"HighSchool"
"4526",5,"HighSchool"
"4527",5,"HighSchool"
"4528",5,"HighSchool"
"4529",5,"HighSchool"
"4530",5,"HighSchool"
"4531",5,"HighSchool"
"4532",5,"HighSchool"
"4533",5,"HighSchool"
"4534",5,"HighSchool"
"4535",5,"HighSchool"
"4536",5,"HighSchool"
"4537",5,"HighSchool"
"4538",5,"HighSchool"
"4539",5,"HighSchool"
"4540",5,"HighSchool"
"4541",5,"HighSchool"
"4542",5,"HighSchool"
"4543",5,"HighSchool"
"4544",5,"HighSchool"
"4545",5,"HighSchool"
"4546",5,"HighSchool"
"4547",5,"HighSchool"
"4548",5,"HighSchool"
"4549",5,"HighSchool"
"4550",5,"HighSchool"
"4551",5,"HighSchool"
"4552",5,"HighSchool"
"4553",5,"HighSchool"
"4554",5,"HighSchool"
"4555",5,"HighSchool"
"4556",5,"HighSchool"
"4557",5,"HighSchool"
"4558",5,"HighSchool"
"4559",5,"HighSchool"
"4560",5,"HighSchool"
"4561",5,"HighSchool"
"4562",5,"HighSchool"
"4563",5,"HighSchool"
"4564",5,"HighSchool"
"4565",5,"HighSchool"
"4566",5,"HighSchool"
"4567",5,"HighSchool"
"4568",5,"HighSchool"
"4569",5,"HighSchool"
"4570",5,"HighSchool"
"4571",5,"HighSchool"
"4572",5,"HighSchool"
"4573",5,"HighSchool"
"4574",5,"HighSchool"
"4575",5,"HighSchool"
"4576",5,"HighSchool"
"4577",5,"HighSchool"
"4578",5,"HighSchool"
"4579",5,"HighSchool"
"4580",5,"HighSchool"
"4581",5,"HighSchool"
"4582",5,"HighSchool"
"4583",5,"HighSchool"
"4584",5,"HighSchool"
"4585",5,"HighSchool"
"4586",5,"HighSchool"
"4587",5,"HighSchool"
"4588",5,"HighSchool"
"4589",5,"HighSchool"
"4590",5,"HighSchool"
"4591",5,"HighSchool"
"4592",5,"HighSchool"
"4593",5,"HighSchool"
"4594",5,"HighSchool"
"4595",5,"HighSchool"
"4596",5,"HighSchool"
"4597",5,"HighSchool"
"4598",5,"HighSchool"
"4599",5,"HighSchool"
"4600",5,"HighSchool"
"4601",5,"HighSchool"
"4602",5,"HighSchool"
"4603",5,"HighSchool"
"4604",5,"HighSchool"
"4605",5,"HighSchool"
"4606",5,"HighSchool"
"4607",5,"HighSchool"
"4608",5,"HighSchool"
"4609",5,"HighSchool"
"4610",5,"HighSchool"
"4611",5,"HighSchool"
"4612",5,"HighSchool"
"4613",5,"HighSchool"
"4614",5,"HighSchool"
"4615",5,"HighSchool"
"4616",5,"HighSchool"
"4617",5,"HighSchool"
"4618",5,"HighSchool"
"4619",5,"HighSchool"
"4620",5,"HighSchool"
"4621",5,"HighSchool"
"4622",5,"HighSchool"
"4623",5,"HighSchool"
"4624",5,"HighSchool"
"4625",5,"HighSchool"
"4626",5,"HighSchool"
"4627",5,"HighSchool"
"4628",5,"HighSchool"
"4629",5,"HighSchool"
"4630",5,"HighSchool"
"4631",5,"HighSchool"
"4632",5,"HighSchool"
"4633",5,"HighSchool"
"4634",5,"HighSchool"
"4635",5,"HighSchool"
"4636",5,"HighSchool"
"4637",5,"HighSchool"
"4638",5,"HighSchool"
"4639",5,"HighSchool"
"4640",5,"HighSchool"
"4641",5,"HighSchool"
"4642",5,"HighSchool"
"4643",5,"HighSchool"
"4644",5,"HighSchool"
"4645",5,"HighSchool"
"4646",5,"HighSchool"
"4647",5,"HighSchool"
"4648",5,"HighSchool"
"4649",5,"HighSchool"
"4650",5,"HighSchool"
"4651",5,"HighSchool"
"4652",5,"HighSchool"
"4653",5,"HighSchool"
"4654",5,"HighSchool"
"4655",5,"HighSchool"
"4656",5,"HighSchool"
"4657",5,"HighSchool"
"4658",5,"HighSchool"
"4659",5,"HighSchool"
"4660",5,"HighSchool"
"4661",5,"HighSchool"
"4662",5,"HighSchool"
"4663",5,"HighSchool"
"4664",5,"HighSchool"
"4665",5,"HighSchool"
"4666",5,"HighSchool"
"4667",5,"HighSchool"
"4668",5,"HighSchool"
"4669",5,"HighSchool"
"4670",5,"HighSchool"
"4671",5,"HighSchool"
"4672",5,"HighSchool"
"4673",5,"HighSchool"
"4674",5,"HighSchool"
"4675",5,"HighSchool"
"4676",5,"HighSchool"
"4677",5,"HighSchool"
"4678",5,"HighSchool"
"4679",5,"HighSchool"
"4680",5,"HighSchool"
"4681",5,"HighSchool"
"4682",5,"HighSchool"
"4683",5,"HighSchool"
"4684",5,"HighSchool"
"4685",5,"HighSchool"
"4686",5,"HighSchool"
"4687",5,"HighSchool"
"4688",5,"HighSchool"
"4689",5,"HighSchool"
"4690",5,"HighSchool"
"4691",5,"HighSchool"
"4692",5,"HighSchool"
"4693",5,"HighSchool"
"4694",5,"HighSchool"
"4695",5,"HighSchool"
"4696",5,"HighSchool"
"4697",5,"HighSchool"
"4698",5,"HighSchool"
"4699",5,"HighSchool"
"4700",5,"HighSchool"
"4701",5,"HighSchool"
"4702",5,"HighSchool"
"4703",5,"HighSchool"
"4704",5,"HighSchool"
"4705",5,"HighSchool"
"4706",5,"HighSchool"
"4707",5,"HighSchool"
"4708",5,"HighSchool"
"4709",5,"HighSchool"
"4710",5,"HighSchool"
"4711",5,"HighSchool"
"4712",5,"HighSchool"
"4713",5,"HighSchool"
"4714",5,"HighSchool"
"4715",5,"HighSchool"
"4716",5,"HighSchool"
"4717",5,"HighSchool"
"4718",5,"HighSchool"
"4719",5,"HighSchool"
"4720",5,"HighSchool"
"4721",5,"HighSchool"
"4722",5,"HighSchool"
"4723",5,"HighSchool"
"4724",5,"HighSchool"
"4725",5,"HighSchool"
"4726",5,"HighSchool"
"4727",5,"HighSchool"
"4728",5,"HighSchool"
"4729",5,"HighSchool"
"4730",5,"HighSchool"
"4731",5,"HighSchool"
"4732",5,"HighSchool"
"4733",5,"HighSchool"
"4734",5,"HighSchool"
"4735",5,"HighSchool"
"4736",5,"HighSchool"
"4737",5,"HighSchool"
"4738",5,"HighSchool"
"4739",5,"HighSchool"
"4740",5,"HighSchool"
"4741",5,"HighSchool"
"4742",5,"HighSchool"
"4743",5,"HighSchool"
"4744",5,"HighSchool"
"4745",5,"HighSchool"
"4746",5,"HighSchool"
"4747",5,"HighSchool"
"4748",5,"HighSchool"
"4749",5,"HighSchool"
"4750",5,"HighSchool"
"4751",5,"HighSchool"
